text,label
wow ngisi sambutan nya pakai bahasa ingris juga masalah nya bnyakk orang bule  turis yang bahasa ingris bisr paham top,0
sekarang rakyat melarat dg hadirnya pinjol dan judi online dan pemerintah di mana??,1
ak lagi nonton,0
fishorangewideeyes,0
judi on line gelap mata lari pinjam online 😞😞,1
"bener bangey😫,mang pemerintah g bisa mbrantas judi online?😫",1
"semua instansi tokoh agama, sosialisasikan agar TDK main judi on line
orang judi on line di dalam kamar, gimana cara berantas,",1
jinguk iklane slotbuanterr,0
temenku sendiri admin slot bisa di laporin ga sih?,1
"Apa yg dilakukan terhadap pembongkaran Judi Online hanya sia² Dan merupakan pembodohan...!?
JOL adalah milik Negara Luar. Utk membatasi itu hanya suatu kebodohan...!?",1
drone kecepeten ya ampun,0
"pantesss gacorrrr,bgettttt😂😂😂",1
lho lho cepet bgt,0
ak nonton lewat tv sama hp,0
dirgayahu kota yogyakarta ke 268,0
ga bisa berangkat soalnya sekolah,0
awas copet,0
berharap kaya dari main slot,1
maxwin duluan,1
nek ra gelem turu ae,0
hoo wi jo lali sampahe,0
tutup judi online berantas bikin semua ancur terutama bikin rumah tangga ancur keuangan ancur PD akhirnya hutang dimana mana stop judi online!,1
min mana admin blokir akun slot,0
@bidanngtogel,1
sy korban judi online drpinjol..toling bu🤣🤣,1
terus knpa yg punya judi Onlain gak pada ditangkap😂😂😂😂,1
Hanya ada di negeri Konoha penjudi di kasih modal,1
malika gek reneo ng mburiku iseh selo,0
tlong pemerintah berantas judi online bnyak yg sda jadi korban,1
anakku jadi panitiapendamping maskot gatutkaca,0
"dalam 1 bln lebih dari 1m, tpi udh 1 thn ini tdk pernah saya sentuh lg yg nama nya judi, jdi saudara2 ku yg msh main brhnti lah sblm trlmbt",1
acara ini sampai jam berapa,0
judi online trus penyebabnya,1
"pak RT saya juga bilang bgtu sama warganya dulu .
skrg RT nya sendiri maen Slot...😂😂",1
brantas tu judi onlien judi slot di basmi kan...,1
facepinktears,0
tolong tangkap pelaku judi online pak,1
enakan streaming to yaa nggak capek dan bisa sambil rebahan,0
🤣🤣🤣penuh penjara klo yg di tangkap penjudinya bukan bandarnya,1
barusan WD 11juta,1
"gara"" slot",1
"bukan munafik bos...! masalah nya yg melarang larang judi itu, dapat setoran dari mafia negara negara penyelenggara perjudian, agar pemain indo setor duit ke negara mereka.",1
mas tuku es jod ngarep tugu,0
aku nga di ijin mama aku,0
😂😂😂 enakan hidup diluarnegri bebas berjudi langsung beli di bandar yg syah dari pemrintah.,1
ericko lim kenapa yg dihitung cuma sawerannya? dia harusnya lebih parah karena pernah live main slot langsung,1
woawww,0
kalo deposit berapaan om? spil bagian depo sama wd om,1
mumet moco spam,0
hayoo slott asuu,0
kepengen ke sanafaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshapefaceredheartshape,0
keren bangeeet,0
bareng ultahkusmoga jadi istimewa semualove jogjaku,0
"buat contoh anak anakku jangan main judi online,pinjol tetap bersyukur dan ingat pada Tuhan",1
"Sya beli hp tiap hari ngumpulin uang tp gk pernah niat main judi, tapi sy berat di bpjs tiap bulan harus bayar sakit nggk",1
aku kebelet nguyuh gong ora iso liwat kebak uwong,0
"Sebelum maxwin,susah stopnya,1 hari 2x wd,duduk duduk aja",1
😂😂d ajar heula slot ah...meh k absen,1
kav cah og ngisingan,0
nnti pada main judi smua dong.gmna sih..,1
jogja ini,0
Di kota gw aja slot sama jual minuman alkohol yg backup polisi😂,1
raaa dong,0
jatimulyo kricak trimo onlen,0
gacor ora mek gawe rungkaddd,0
sampe jam brapa,0
"t tapi orangnya malah bilang ""mental penjudi itu mental baja, berani ambil resiko"" 😭",1
pengen liat woilaaa kajabakajabkaljaj,0
apakah yg seperti ini bsa dbilang judi online dan akan diberikan dana pembinaan atau bansos???,1
yantooo kii asem,0
setuju banget aplgi sekarng yg judi online mau di kasih bansos😂😂😂,1
yg di tangkap semua bandar judi salah klau yg di tangkap pemain boss bos😂,1
Game judi online udah di blokir,1
"sama cuy, gw nimbun dm 210, egh kegoda spin skin epic diggie. habis 135 gak dapat tuh 1 pun kelinci, 😌 emg sihh bahaya bgt mlbb banyak godaannya",1
"kalau penjudi,ny yg di tangkap sama juga pura 2",1
kalau polisi yang main judi hukuman berapa tahun?,1
bu risma sadar ga sih bilang begitu jadi melindingi judi nanti bisa melindungi narkoba,1
uyeeeeee,0
sukseswjnj2024,0
duh mang salaki abdi di sebut deni😂tapi Tara maen judi onlen,1
aku yg depo negara yg wd🗿,1
"mungkin ini yang bikin mahjong ga bisa bet 200 lagi, udah minimal 800 per spin 😭",1
judi ecek ecek di tangkap bandar besar mana? 😂😂,1
selaak ngantuk aku pak,0
sampah e numpuk ra yo,0
"maaf Pak saya gak percaya, kalau polisi tidak ikut dlm perjudian, kadang malah jadi bekingan perjudian",1
"kandang Sabu,kandang judi kandang maling Mantap",1
ndk bisa nntn langsung,0
sedulur buk dhuwur 08 sugeng mirsani,0
"mungkin pemerintah kasian sama korban judi online,,biar pada mikir usaha yg bener😁",1
judol asu,0
gmna byar ny kan slot byar pke dana buat dana pke KTP. jga,1
setuju sgt realistis...masuk akal..sy mendukung...drpd saat ini uang lari k luar negeri...semua suka judi agar selalu py harapan dan hayalan meneng,1
jetisss,0
ga judi jg suah,1
sampe apal lagunyaaafaceredsmilinglivefaceredsmilinglive,0
kemenangan terbesar judi adalah depo lebih besar,1
alpien ada yg hadirkah,0
halo yanto ada apa e aku ketinggalan,0
met ultah jogjaku,0
vibes jogjes malam ini,0
banyak kok oknum2 polisi yg terlibat dlm slot judi online....,1
kolo apk slot bisa d tangkap atau d tutup gx,1
orang judi di modali negara ayo semangat,1
yogyakarta memang istimewa sukses selalu,0
judi online dekenganya para pejabat dan aparat gk bkln bisa diberantas yg punya judi online para sultan😁,1
menyala kotakuhh,0
pasti maxwin wisdomtoto,0
tdi kok kaya dah mulai nari2,0
salma nur fadila podo mba wkwk,0
PMK sudah pasti pecandu Judi online 😅😂😅😂😅😂😅😂,1
"yok bisa yok terakhir wd kemarin aja 700, selebihnya stop",1
Yang depo kita yang maxwin si coklat,1
giliran yg main slot pas rapat aja ga di tangkap wkwk,1
mantanku tuh uh kenceng bngt slotnya smpe utangnya gk kebayar😅,1
Yg suka judi malah tambah giat,1
masak polisi berjudi dak mungkin?,1
faceorangetvshapeclockturquoiselookingup,0
jogjaku kereeeen,0
ini urutan ke brp sih,0
artis siapa si lagi itu di angkat jadi duta judi,1
ia bang faktanya mmg gitu.. klw pemerintah tegas dan ada kemauan utk blokir situs judi online pasti bisa.. tp itupun klw ada kemauan.. tapi kam tdk ada kemaauann ✌,1
kok dh selesai,0
"tapi kan ga semua duitnya dri yg sawer judi, penonton jga byk yg sawer kok sekalian request hero aja 500k",1
lagi sholat ya sabar,0
aaaaa bagussss,0
judi itu haram,0
tanggung bos jgn judi online doang..bukain kran investasi buka kasino..noh dijamin duit pajak mengalir deras lalu bs deh bangun sana sini 👍,1
pdhl dri pada ngurusi promosi berkedok donasi mending bahasnya yg langsung ngepromosiin aja misal bnyk artis artis promosiin website judi,1
"Tanggung kalau cuma bansos, harusnya diberi modal untuk berjudi lagi. 🤭
Tetapi sepertinya isu bansos ini muncul lebih pada untuk tujuan pilkada, jurus pamungkas mukidi. 🤣",1
liat di yt sambil rebahan enak poll wkwk,0
"dulu bangun jakarta karna legalkan perjudian biar orang kaya mau ngeluarin duit,sekarang malah kebalik orang miskin ikutan adunasib di judi .😏",1
berburu scatter hitam😁,1
berantan brsih kn bandar judi...,1
lek suroto sekolah e lulusloro to salahe tulus wkwk,0
iyo mas,0
masih mending mbak liya lah aku ketinggalan sama mas ku aku tersesat hampir saja ketemu saat aku ke tempat jajanan tanpa sama polisi,0
hallo inggil,0
pemasukan terbesar adalah judii dan narkoba😬 tau kan mafia judi narkoba itu sebenernya s siapa?😂,1
Pdhl judi itu ad yg ngendaliin. Jd emg sengaja dimainin perasaannya. Jd dikasih menang nnti slanjutnya kalah terus. Ketagihan krn prnah menang,1
Pemerintah sama aja mendukung perjudian.. Orang judi di kasih modal... negara aneh......,1
sopo meh tuku es aku titippp,0
tutup judi online adek saya judi online sampai jual mobile jual motor,1
"di google banyak pak ,, blokir websitnya baru bisa atasi judi online",1
nk dikancani iso wd 5jt modal 300 (SICBO),1
ada yg tau artis e sapa ga ya thun kmren kayake ndarboy,0
"KALAU DIBERIKAN BANSOS BAGI PENJUDI ONLINE, PEMERINTAH PALING GOBLOK SEJAGAT RAYA.",1
Emang knpa klau main judi online?,1
kapan rabi,0
pleaseee slot juga,1
acara gak seru sama sekali,0
Judi online kok ada bb uang tunai ya 🗿,1
meneng o su lnte,0
"daritadi baca komen di akun ini rata² isinya bocah semua 🤣 sadar dek udah banyak orang yg ter""influence"" untuk main judi online salah satunya dari...",1
"bu risma wong suroboyo kudu cerdas ojo katot karo uteke wong goblok,wong mlarat krono judi kok dibansos tulong bu risma ojo ngisin""i wong suroboyo",1
kertase koyo isih okeh,0
"semua tempat judi ada bulanan bos, kalo lokasi judi beromset besar otomatis bulanan juga besar, tidak mungkin diusut, pak pol takut dong ntar bulanan berkurang 🤔",1
"yakin kita sama bapak ini semua judi online slot pasti di ttup, ayo kita lihat, bukti kn...😂🤭",1
setiap Minggu kan bos judi setoran ke dia,1
info dodolan nyambek,0
"walaupun di sekliling kerjaan ku oenjudi semua . tapi gua ttp santai dan ga mau
sorry ye gua punya anak istri. dan ibu",1
"Kalo kemarin yg taruhan tinju judi bukan yah,serius nanya",1
sabar guysss,0
inpo masheeee,0
wkwkwk link judol,0
sopire drone biasa nggowo f5 tiger,0
anggota mu jga bnyak yg main judi online bos,1
betul bang. banyak orang munafik. tapi korupsi merajalela. judi itu malah membantu bisa menyerap penggangguran jdi punya pkerjaan,1
"untk diberitakan judi online untk IND diberhentikan sementara sbb lg ada pendapatan dan pendaftaran ke bansos dulu, dilanjutkan lg jk smua sdh cair,",1
sugeng ndalu pak sri sultan,0
judi judi ..kacau,1
situs nya blok pak. bukan pemain slot,1
ngarepin pemerintah buat blok semua akun2slot kaya nya susah,1
berarti judi di pelihara ya😂😂😂😂😂😂,1
handpinkwavinghandpinkwavinghandpinkwavinghandpinkwaving,0
tak dongake sek iklanke judol raiso ngiseng setaun,0
es jeruk karo gorengan hahaha,0
namun gacor bnget wkwk,1
enak temen judi ko di bantu,1
rene mas pak tuku es teh e,0
"maaf bapak polri yg trhormat
bukan hanya prjudian saja, narkoba kurupsi dan hal yg tdk pantas untuk polri... karna polisi tugas nya mengayomi, memberikan contoh yg baik untuk smua rakyat",1
mangkat saiki delok e adoh,0
"Alhamdulillah kita yang depo
negara yang maxwin 🔥🔥🔥🔥
menyala negaraku🥰🥰",1
weh bakul e sate ngeluk terus,0
nyimak dari rumahh,0
semua terbiasan falam periksa cek didalm hp setiap aplikasi nya dn berkas2 apa dengn ada keterkaitan dengn judi onlay dengn jaringn kejahyan dengan cara motip oknum itu pabila ada yng terlibat,1
dari jam 4,0
dapet bansos Padang judi online LG yg ada.,1
pernah main.mula2 di kasih menang lama2 semua nya habis sampai gadai tlpon.sampai skrng alhamdllh udh pernah main lagi.moga kwn2 brhenti main judi ap pun,1
pas pulang tetep deposit,1
CASINO DI KOTA KOTA BESAR DI BUKA LAGI 😂👍,1
"anak anak terjerat game online
mamaknya terjerat pijol
bapaknya terjerat judi online
....rusakkkkkkkkkk",1
kangen yogja salam dari kediri selatan,0
aku yg nanya nama,0
makasih yang udah jawab bye,0
emang kalo kalah judi sebutanya korban iya bukan pemain,1
td mlm baru saja maxwin 16 jt...dan itulah sy terakhir main slot..amin,1
qu ng duwur tud,0
langsung aja lapor ke polisi atau suruh aja pemerintah tutup akses judi kan beres,1
apakah yg ngelaporin adalah penjudi yg kalah,1
selamat ulangtahun jogjasemoga semakin maju dan warganya semakin sejahtera,0
"broh, apa kabar yg MAIN JUDI DI RAPAT DPR?, w klarifikasi itu candi kras🙏",1
lantas bagaimana dgn admin admin slotnya? ga diberantas?,1
bandar ya kalau di tangkap pasti gk ada yang judi tar polisi gk ada kemasuk an,1
alhamdulillah nyanyi indonesia raya tanpa musik,0
selamat ulang tahun jogya ku tercinta jogya istimewa,0
"lucu nih liat viewernya bela streamer kaya bela agama, mau dibela kek gimana pun namanya promosi judi online udh melanggar hukum",1
es teh es teh,0
600 triliun termasuk deposit alm bapakku itu 🥺😅,1
judol sok asik,0
aing ri dibre Bantuan mah rk mksakn Judi Online,1
gak sabar liat yang lain,0
"ga semua uang itu dari judi juga, banyak dari kalangan biasa juga.",1
"pertanyaannya uang judi kalo d sita kepolisian buat apa ya ? mendingan buat infrastruktur tuh lebih bermanfaat , ya walaupun haram 😂",1
slot gacor wisdomtoto,0
Mungkin pemerintah sudah berkerja sama dengan bandar judi online. yg jadi Pertayaan uang dari mana modal bansos buat para pemain judi.,1
akhirnya penjudi bs jd cita2 dan masa depan,1
"udh guys,, donkey juga ngerasa harus di tindak, dan dia minta maaf atas masukya donasi judi, walaupun itu bukan kehendak dia, dia paham kok.",1
😁buat kalian para cewek carilah laki-laki yang tidak pernah main judi,1
gak nangis bu.....lihat korban judi ...,1
sugeng ambal warso kita jogjasmoga semakin gemah ripah lohjinawijogja istimewasalam dari pak tugiman di sragen,0
ikut nyimak dari rumah pengenya ke lokasi,0
kemantren gedong tengen hader,0
lawak kabeh,0
kebagian paling depan,0
sugeng ambal warso kota jogja dan putriku maya,0
"haha padahal rata"" polisinya main, gw kerja di rumah makan siap polisi siap makan pasti mutar tu baik hdi maupun slot lokasi aceh Tengah",1
aaaaa bagus baget,0
padahal dulu era Ali sadikin mimpin judi di legalkan dan duitnya banyak ngalir buat pembangunan kota jakarta,1
yg lebih lawak lagi korban judinya (pemainnya) malah ditangkap dan duit nya ambil negara 🗿,1
bandar judi ikheum keudroe ie sebab hana di teujeut cukeh,1
cepet mem,0
waduh panik nih spj 🤡 dan polisi pun bakal cuan karena duit sitaan xixixi,1
@1% main judi dia pak,1
zona gk hadirrr,0
ini yg namanya rakyat kecil bisa di tangkap.tapi bandar judi di lindungi bagai mana Indonesia mau maju hukum bisa di beli kalo di belakangnya ada pentolannya,1
suwiiii,0
tuluuuunnngggdrone dikondisikan kecepatanemarai mumet sing nonton,0
freebet 100rb  wisdomtoto,0
wes rasah delok langsung umpekan ndak semapot,0
urutan ke brp ini,0
ono mas bre ga ning kono,0
curiga kaya punya saham d.bandar slot sih🤣,1
personturqouisewavingpersonturqouisewavingpersonturqouisewavingclockturquoiselookingupfaceorangetvshape,0
melatih kesabaran ini namanya,0
"yg depo pemain, yang wd aparat 😂",1
slot gatel,0
alah. barang bukti ketutup cuan,1
judi meresahkan blokir laah,0
"di Batam masih buka judi online dan offline,masih merajalela di seluruh kota Batam",1
selamat ulang tahun jogjaku tetap istimewa dihatiku,0
gatel i,0
aku td hbs isyak lewat perempatan pingit keutara macetttttselamat ultah jogja istimewakuuuuuuu,0
warga mantrijeron hadir,0
komen slot asuuu,0
GUA PUNYA HUTANG 5 JUTA GARA GARA JUDI😭😭,1
jan elok tnn,0
"alah yg bergaul bongkar judil aja malah di mutasi kn apa itu mksdnya, takut kena kah",1
halah ora iso metu iki,0
nga kelihatan soalnya di rame  an,0
weh apik men,0
INI AMBIGU LOH MAKSUDNYA. KORBAN JUDI ONLINE SAMA PELAKU JUDI ONLINE BEDA KAA ?,1
@🫧🪞🎀🍓  judi dei judi dei😊😊,1
"cair cair..
gimana mau berhenti yg ditangkap pemain nya bukan yang bikin judinya kocak 🤣😂🤣😂",1
pas4d anti rungkad boskuh,0
otw ke tugu,0
kemenangan terbesar seorang penjudi adalah ketika dia bisa berhenti dan tidak akan memulainya lg,1
bandar bilek🗣️:sedikit lagi maxwin kaka,1
manyalaaa jogjakuuu,0
peringatan pemerintah merokok dpt merugikan kesehatan tapi kalau perusahaan rokok ditutup dpt merugikan pemerintah.sama dgn pemerintah melarang judi tapi kalau ditutup aplikasinya siapa yang dirugikan,1
judi online akan jadi pekerja sehari hari 😅,1
pernah wd 1000 jd 10000,1
raceto iki iklan e,0
itu fix dari judi semua atau emng total pas mereka nge stream?,1
sugeng ambal warso semoga ttp istimewa dihati dan tetap jadi jogja istimewa,0
kurang hd camera ne,0
penonton ribet,0
gacor kang⚡⚡,1
jam 9 wes meh rampung ya ini wkwkw,0
"judi buat hiburan
inti ya jngn besar pasak dri pda tiang",1
terus artis yg punya aplikasi judi online gimana?,1
"yg bicara, pejudi gak??",1
mau berhenti tapi tadi habis wd 20jt pak,1
rita setiyaningsih sabar,0
"liat ginian , tp tiap hari dpt traktiran dr temen yg wd 50 jtn😂",1
tp klo judi onlen ga d setujuin sama pihak yg ga mungkin berjalan,1
sabarrrooooo,0
live di tv chnl apa ya,0
atas nama yanto,0
nonton neng kene uenak lur  nyambi ngopifacebluesmiling,0
dasar bandar slot,1
apa aplikasi judi online gak bisa dihapus dimusnahkan ya?,1
putriku ikut wjnc pawitikra is the best,0
negara kocak. bkn negara usaha biar web judi di blokir. ini malah kasih sembako🗿,1
moga org2/pejabat2 yg jujur...hidupx berkah ..dn yg TDK jujur ...mendukung judi online atau narkoba...hidupx dilaknat Allah 7 turunan hidupx susah dn TDK berkah dlm hal apapun...kecuali taobat..🤲👍🙏,1
facepurplecryingfacepurplecryingfacepurplecryingfacepurplecryingfacepurplecrying,0
byk copet ndesel2 kui mesti,0
selamat ulang taun jogja semoga tetap istimewa,0
suangar anakku ono ning kono masss,0
iklaannnnn lagii,0
nuwun kangyu ngadminkami bisa tetep nonton tanpa meninggalkan tugas,0
gondokusuman,0
la yang reog ponorogo tuh kok tulisannya jam 1600 ya,0
Mun Eren judi online na dicoret bantosana🤭🤭,1
mantap jogja,0
lah cyber aplikasi mana kok aplikasi yg buat hancur bangsa bisa masuk... dan. bukan jodol saja. coba basmi itu judi darat sekalian.,1
rasido mbakku deng,0
facefuchsiawideeyes,0
kedawan pakkk,0
"mending investasi di IKN lah daripada di buat judi onlen,iya klok menang klok kalah?
klok menang pun beruntung",1
wong jogja ngelive wae,0
Itu hak preogratif bandar judi 🤣🤣🤣,1
ya allh semoga judi online di tutup,1
pantau dari rumah 500m timur tugu jogjayg di lokasi biar untuk wisatawan dari luar kota,0
semangat kemantren gk,0
facebluesmilingfacebluesmilingfacebluesmiling,0
"temen gua bang. dia judi online rumah & kendaraan djual, orangtuanya meninggal karena jantung, diceraikan istrinya dan bulan lalu dia meninggal",1
sugeng ambal warsa jogja,0
"lebih parah dr perjudian online,
hak org kerja siang malam ,di ambil sbg kas negara,
suka/tidak itu pny rakyat bukan hak penguasa.",1
